,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
798,2020-08-07,1076.3043121164758,-407.6892075773145,2502.2799678527285,1076.3043121164758,1076.3043121164758,-57.94517962931042,-57.94517962931042,-57.94517962931042,179.01057401118462,179.01057401118462,179.01057401118462,-236.95575364049503,-236.95575364049503,-236.95575364049503,0.0,0.0,0.0,1018.3591324871654
799,2020-08-08,1077.1632653937202,-975.4995372838547,1883.6945378120195,1077.1632653937202,1077.1632653937202,-525.678970497506,-525.678970497506,-525.678970497506,-289.74026083406125,-289.74026083406125,-289.74026083406125,-235.9387096634448,-235.9387096634448,-235.9387096634448,0.0,0.0,0.0,551.4842948962141
800,2020-08-09,1078.022218670964,-854.5564146287644,2062.227721206232,1078.022218670964,1078.022218670964,-537.6709818413776,-537.6709818413776,-537.6709818413776,-299.29389255522807,-299.29389255522807,-299.29389255522807,-238.37708928614958,-238.37708928614958,-238.37708928614958,0.0,0.0,0.0,540.3512368295865
801,2020-08-10,1078.8811719482082,-698.565479808161,2225.3819210600186,1078.8811719482082,1078.8811719482082,-290.7242816826493,-290.7242816826493,-290.7242816826493,-46.53405128570954,-46.53405128570954,-46.53405128570954,-244.19023039693974,-244.19023039693974,-244.19023039693974,0.0,0.0,0.0,788.156890265559
802,2020-08-11,1079.7401252254524,-609.9504178412714,2350.750226546216,1079.7401252254524,1079.7401252254524,-183.08061987866438,-183.08061987866438,-183.08061987866438,70.0813826855094,70.0813826855094,70.0813826855094,-253.16200256417378,-253.16200256417378,-253.16200256417378,0.0,0.0,0.0,896.659505346788
803,2020-08-12,1080.5990785026966,-533.1824376203349,2421.4585039726253,1080.5990785026966,1080.5990785026966,-132.41429579194022,-132.41429579194022,-132.41429579194022,132.53806011930286,132.53806011930286,132.53806011930286,-264.9523559112431,-264.9523559112431,-264.9523559112431,0.0,0.0,0.0,948.1847827107563
804,2020-08-13,1081.4580317799407,-410.2365499781859,2578.8542558524578,1081.4580317799407,1081.4580317799407,-25.17486929545493,-25.17486929545493,-25.17486929545493,253.93818785851946,253.93818785851946,253.93818785851946,-279.1130571539744,-279.1130571539744,-279.1130571539744,0.0,0.0,0.0,1056.2831624844857
805,2020-08-14,1082.3169850571846,-445.9461868353898,2387.0198417205725,1082.3169850571846,1082.3169850571846,-116.09644184743685,-116.09644184743685,-116.09644184743685,179.01057401235607,179.01057401235607,179.01057401235607,-295.1070158597929,-295.1070158597929,-295.1070158597929,0.0,0.0,0.0,966.2205432097478
806,2020-08-15,1083.1759383344288,-978.647000258213,2026.3677082794638,1083.1759383344288,1083.1759383344288,-602.0707495048802,-602.0707495048802,-602.0707495048802,-289.7402608342151,-289.7402608342151,-289.7402608342151,-312.330488670665,-312.330488670665,-312.330488670665,0.0,0.0,0.0,481.10518882954864
807,2020-08-16,1084.034891611673,-1021.2136199673062,1862.6834269403269,1084.034891611673,1084.034891611673,-629.4312505728972,-629.4312505728972,-629.4312505728972,-299.2938925549629,-299.2938925549629,-299.2938925549629,-330.1373580179343,-330.1373580179343,-330.1373580179343,0.0,0.0,0.0,454.6036410387758
808,2020-08-17,1084.893844888917,-789.5637905779444,2113.899899912681,1084.893844888917,1084.893844888917,-394.39866880511,-394.39866880511,-394.39866880511,-46.53405128527938,-46.53405128527938,-46.53405128527938,-347.8646175198307,-347.8646175198307,-347.8646175198307,0.0,0.0,0.0,690.4951760838071
809,2020-08-18,1085.7527981661613,-650.2892042697218,2266.3103806178005,1085.7527981661613,1085.7527981661613,-294.7767781748007,-294.7767781748007,-294.7767781748007,70.081382685445,70.081382685445,70.081382685445,-364.8581608602457,-364.8581608602457,-364.8581608602457,0.0,0.0,0.0,790.9760199913605
810,2020-08-19,1086.6117514434054,-638.2538161259071,2285.4307592462123,1086.6117514434054,1086.6117514434054,-247.95990538735478,-247.95990538735478,-247.95990538735478,132.5380601194415,132.5380601194415,132.5380601194415,-380.4979655067963,-380.4979655067963,-380.4979655067963,0.0,0.0,0.0,838.6518460560507
811,2020-08-20,1087.4707047206496,-357.1656652360935,2426.1160187774076,1087.4707047206496,1087.4707047206496,-140.28359943577107,-140.28359943577107,-140.28359943577107,253.93818785856402,253.93818785856402,253.93818785856402,-394.22178729433506,-394.22178729433506,-394.22178729433506,0.0,0.0,0.0,947.1871052848785
